user,time,gt,pred,pred_label
85.0,0.0022607797291129827,0.6666666865348816,0.5563412308692932,1.6690237522125244
41.0,0.0024391256738454103,0.0,0.1805182695388794,0.5415548086166382
5.0,0.002737046219408512,1.0,0.40211647748947144,1.2063493728637695
101.0,0.002873110119253397,0.3333333432674408,0.36842578649520874,1.1052772998809814
1.0,0.003317279042676091,0.3333333432674408,0.40438908338546753,1.2131671905517578
56.0,0.0033687676768749952,1.0,0.5864088535308838,1.7592265605926514
127.0,0.00346814701333642,1.0,0.8583174347877502,2.5749523639678955
70.0,0.0035933086182922125,0.0,0.33962762355804443,1.0188828706741333
268.0,0.003901761956512928,1.0,0.6584457159042358,1.9753371477127075
27.0,0.00412295525893569,1.0,0.5388913154602051,1.6166739463806152
240.0,0.004228019155561924,0.0,0.1808633804321289,0.5425901412963867
30.0,0.004360387101769447,0.3333333432674408,0.38644006848335266,1.1593202352523804
70.0,0.004612601827830076,0.0,0.3393970727920532,1.0181912183761597
30.0,0.005191595759242773,0.0,0.3863905370235443,1.1591715812683105
7.0,0.0052100843749940395,1.0,0.7010740041732788,2.103221893310547
61.0,0.005417419131845236,0.0,0.6163930296897888,1.8491790294647217
104.0,0.005939272232353687,0.0,0.4910503327846527,1.4731509685516357
26.0,0.0060273692943155766,0.0,0.281870573759079,0.8456116914749146
33.0,0.006162889301776886,0.0,0.20790672302246094,0.6237201690673828
217.0,0.006272562313824892,0.0,0.25746962428092957,0.7724088430404663
60.0,0.006277409847825766,0.6666666865348816,0.38279199600219727,1.1483759880065918
64.0,0.006477625109255314,0.6666666865348816,0.6346235871315002,1.9038708209991455
96.0,0.006552580744028091,0.0,0.10108175873756409,0.30324527621269226
5.0,0.007053445093333721,0.0,0.40031111240386963,1.2009333372116089
52.0,0.007560330908745527,0.3333333432674408,0.7243620157241821,2.173086166381836
203.0,0.007828055880963802,0.3333333432674408,0.48952823877334595,1.4685847759246826
8.0,0.008655666373670101,0.0,0.40853217244148254,1.22559654712677
277.0,0.008796392939984798,0.6666666865348816,0.6273250579833984,1.8819751739501953
22.0,0.009063542820513248,0.0,0.10919523239135742,0.32758569717407227
8.0,0.009183921851217747,0.3333333432674408,0.4085787534713745,1.2257362604141235
165.0,0.009342213161289692,0.6666666865348816,0.6450110673904419,1.9350332021713257
85.0,0.009620895609259605,0.3333333432674408,0.5517405867576599,1.655221700668335
85.0,0.009625819511711597,0.3333333432674408,0.5517374873161316,1.65521240234375
85.0,0.009636471047997475,0.6666666865348816,0.5517308115959167,1.6551923751831055
85.0,0.009927022270858288,0.3333333432674408,0.5515495538711548,1.6546486616134644
80.0,0.010076477192342281,0.3333333432674408,0.3515470623970032,1.0546412467956543
4.0,0.010201931931078434,0.6666666865348816,0.2027740478515625,0.6083221435546875
70.0,0.010909326374530792,0.3333333432674408,0.3380235433578491,1.0140706300735474
96.0,0.011730687692761421,0.3333333432674408,0.10501144826412201,0.31503432989120483
209.0,0.011826305650174618,0.3333333432674408,0.337544322013855,1.012632966041565
22.0,0.012132477015256882,0.3333333432674408,0.11001574993133545,0.33004724979400635
80.0,0.012370669282972813,0.3333333432674408,0.3501076102256775,1.0503227710723877
134.0,0.012470527552068233,0.3333333432674408,0.5962127447128296,1.7886382341384888
30.0,0.012553374283015728,0.3333333432674408,0.38593754172325134,1.1578125953674316
57.0,0.012617764994502068,0.6666666865348816,0.2153579592704773,0.6460738778114319
52.0,0.01282958872616291,1.0,0.7199512720108032,2.159853935241699
48.0,0.013136965222656727,0.0,0.43725866079330444,1.3117759227752686
8.0,0.013436049222946167,1.0,0.4089473485946655,1.2268420457839966
57.0,0.013581667095422745,0.3333333432674408,0.21596366167068481,0.6478909850120544
215.0,0.014210258610546589,1.0,0.8253476023674011,2.4760427474975586
82.0,0.014239649288356304,0.6666666865348816,0.709353506565094,2.1280605792999268
27.0,0.014987912960350513,0.3333333432674408,0.5304293632507324,1.5912880897521973
58.0,0.015123248100280762,0.3333333432674408,0.3757117986679077,1.1271353960037231
81.0,0.015729688107967377,0.0,0.24889487028121948,0.7466846108436584
17.0,0.01586923934519291,0.0,0.2629662752151489,0.7888988256454468
158.0,0.015940945595502853,0.6666666865348816,0.3304785192012787,0.9914355278015137
244.0,0.01640632189810276,0.3333333432674408,0.47556090354919434,1.426682710647583
244.0,0.016466299071907997,0.3333333432674408,0.4755222797393799,1.4265668392181396
85.0,0.01666867733001709,0.6666666865348816,0.5473453998565674,1.6420361995697021
85.0,0.016685068607330322,1.0,0.5473352670669556,1.6420058012008667
16.0,0.01674557849764824,0.6666666865348816,0.2675835192203522,0.8027505874633789
4.0,0.016814066097140312,0.3333333432674408,0.2074236273765564,0.6222708821296692
119.0,0.01688392460346222,0.3333333432674408,0.3345073163509369,1.0035219192504883
40.0,0.017204834148287773,0.6666666865348816,0.6814457774162292,2.044337272644043
145.0,0.01737172342836857,0.3333333432674408,0.32213443517684937,0.9664033055305481
198.0,0.01740030013024807,0.3333333432674408,0.05899059772491455,0.17697179317474365
7.0,0.018181638792157173,0.3333333432674408,0.7025489807128906,2.107646942138672
18.0,0.01825277879834175,0.3333333432674408,0.30343061685562134,0.910291850566864
263.0,0.018276365473866463,0.6666666865348816,0.7507672309875488,2.2523016929626465
34.0,0.01847122237086296,0.3333333432674408,0.4229009747505188,1.2687029838562012
257.0,0.0185263529419899,0.3333333432674408,0.34982365369796753,1.0494709014892578
129.0,0.018637439236044884,0.3333333432674408,0.4525044560432434,1.357513427734375
16.0,0.019167138263583183,0.6666666865348816,0.26843351125717163,0.8053005337715149
70.0,0.01934756152331829,0.6666666865348816,0.33631694316864014,1.0089508295059204
58.0,0.019349506124854088,0.3333333432674408,0.3758881986141205,1.127664566040039
263.0,0.019443832337856293,0.3333333432674408,0.7486379146575928,2.2459137439727783
81.0,0.021414102986454964,0.6666666865348816,0.2514262795448303,0.754278838634491
102.0,0.021683361381292343,0.3333333432674408,0.32720571756362915,0.9816171526908875
205.0,0.021815676242113113,0.0,0.4219282269477844,1.265784740447998
50.0,0.021920131519436836,0.3333333432674408,0.3038208484649658,0.9114625453948975
297.0,0.02283964306116104,0.3333333432674408,0.49220630526542664,1.4766188859939575
211.0,0.02294270694255829,0.3333333432674408,0.32592397928237915,0.9777719378471375
22.0,0.023465419188141823,0.3333333432674408,0.11305892467498779,0.3391767740249634
113.0,0.02437620237469673,0.3333333432674408,0.43779754638671875,1.3133926391601562
1.0,0.02473687194287777,0.6666666865348816,0.40377146005630493,1.2113144397735596
273.0,0.024794697761535645,0.3333333432674408,0.32491612434387207,0.9747483730316162
70.0,0.02487330511212349,1.0,0.3352820873260498,1.0058462619781494
264.0,0.024952629581093788,1.0,0.5304883718490601,1.5914651155471802
253.0,0.024958044290542603,0.0,0.058373481035232544,0.17512044310569763
170.0,0.024992728605866432,0.0,0.18085557222366333,0.54256671667099
24.0,0.025005390867590904,0.3333333432674408,0.4475752115249634,1.3427256345748901
186.0,0.025008009746670723,0.0,0.34069570899009705,1.0220870971679688
60.0,0.025029195472598076,0.0,0.4003983736038208,1.2011951208114624
226.0,0.025052694603800774,0.6666666865348816,0.62501460313797,1.8750438690185547
167.0,0.025091128423810005,0.3333333432674408,0.40058183670043945,1.2017455101013184
226.0,0.025094063952565193,0.6666666865348816,0.6249850988388062,1.8749552965164185
41.0,0.025137150660157204,0.3333333432674408,0.18073201179504395,0.5421960353851318
81.0,0.025175584480166435,0.0,0.253084659576416,0.759253978729248
285.0,0.02521536685526371,0.0,0.13865986466407776,0.4159795939922333
60.0,0.025313908234238625,0.3333333432674408,0.40065997838974,1.2019798755645752
186.0,0.02532084286212921,0.3333333432674408,0.3408646285533905,1.0225938558578491
18.0,0.02558422088623047,1.0,0.3022540509700775,0.9067621231079102
63.0,0.025717023760080338,0.3333333432674408,0.35044097900390625,1.0513229370117188
245.0,0.025731340050697327,0.3333333432674408,0.438514769077301,1.3155443668365479
166.0,0.025782350450754166,0.6666666865348816,0.6488473415374756,1.9465420246124268
119.0,0.025805871933698654,0.6666666865348816,0.3394008278846741,1.018202543258667
258.0,0.0259600430727005,0.6666666865348816,0.6231120228767395,1.8693361282348633
81.0,0.025985347107052803,0.0,0.2534399628639221,0.7603198885917664
113.0,0.026217889040708542,0.0,0.4364701509475708,1.3094104528427124
113.0,0.026337962597608566,0.3333333432674408,0.436383455991745,1.3091503381729126
60.0,0.026761610060930252,0.0,0.40198808908462524,1.2059643268585205
60.0,0.02676411159336567,0.3333333432674408,0.40199029445648193,1.2059708833694458
81.0,0.026965826749801636,0.3333333432674408,0.2538691759109497,0.7616075277328491
81.0,0.026965858414769173,0.0,0.25386929512023926,0.7616078853607178
81.0,0.026966022327542305,0.3333333432674408,0.25386935472488403,0.7616080641746521
100.0,0.02716067247092724,0.6666666865348816,0.7031166553497314,2.1093499660491943
154.0,0.027206193655729294,0.0,0.26780450344085693,0.8034135103225708
1.0,0.02741195075213909,0.6666666865348816,0.40368589758872986,1.2110576629638672
45.0,0.02748865634202957,0.0,0.18791645765304565,0.563749372959137
159.0,0.027581633999943733,0.6666666865348816,0.43625694513320923,1.3087708950042725
30.0,0.02759813331067562,0.3333333432674408,0.3849315047264099,1.154794454574585
51.0,0.027621231973171234,0.0,0.2736979126930237,0.821093738079071
8.0,0.027770675718784332,0.0,0.41009199619293213,1.2302759885787964
81.0,0.02783096954226494,0.0,0.25424736738204956,0.7627421021461487
81.0,0.027834424749016762,0.3333333432674408,0.2542487382888794,0.7627462148666382
72.0,0.027875445783138275,0.3333333432674408,0.4303380846977234,1.2910141944885254
17.0,0.028174661099910736,0.0,0.260084867477417,0.780254602432251
58.0,0.028388408944010735,0.6666666865348816,0.3762921094894409,1.1288763284683228
225.0,0.02843661420047283,0.3333333432674408,0.2283225953578949,0.6849677562713623
225.0,0.02857014536857605,0.0,0.22831189632415771,0.6849356889724731
177.0,0.028675394132733345,0.0,0.2705097794532776,0.8115293383598328
72.0,0.028728555887937546,0.6666666865348816,0.42966383695602417,1.2889914512634277
7.0,0.029274897649884224,1.0,0.7038221955299377,2.111466646194458
203.0,0.029524244368076324,0.6666666865348816,0.4754217863082886,1.4262653589248657
137.0,0.029544983059167862,0.6666666865348816,0.6249798536300659,1.8749395608901978
285.0,0.029581330716609955,0.0,0.13859626650810242,0.41578879952430725
132.0,0.02961038425564766,0.3333333432674408,0.39336955547332764,1.180108666419983
221.0,0.02972581796348095,0.0,0.08989638090133667,0.26968914270401
70.0,0.029859697446227074,0.6666666865348816,0.3344031572341919,1.0032094717025757
220.0,0.029905011877417564,1.0,0.30824223160743713,0.9247267246246338
70.0,0.029980096966028214,0.0,0.33438265323638916,1.0031479597091675
253.0,0.03001641295850277,0.0,0.06452426314353943,0.1935727894306183
115.0,0.03022093139588833,1.0,0.426665723323822,1.2799971103668213
162.0,0.030332723632454872,1.0,0.5926073789596558,1.7778221368789673
71.0,0.03040333278477192,1.0,0.33691295981407166,1.0107388496398926
158.0,0.030456418171525,0.3333333432674408,0.3439459800720215,1.0318379402160645
264.0,0.03048744983971119,0.6666666865348816,0.5343120694160461,1.6029362678527832
113.0,0.03048822283744812,0.6666666865348816,0.43338772654533386,1.3001631498336792
26.0,0.030515853315591812,1.0,0.2877576947212219,0.8632730841636658
123.0,0.030565906316041946,0.3333333432674408,0.4290071129798889,1.2870213985443115
146.0,0.030569080263376236,0.0,0.5341986417770386,1.6025959253311157
146.0,0.030573144555091858,0.6666666865348816,0.5341995358467102,1.6025986671447754
146.0,0.030578939244151115,0.6666666865348816,0.5342006683349609,1.6026020050048828
146.0,0.030580872669816017,0.6666666865348816,0.5342007875442505,1.6026023626327515
1.0,0.03058350458741188,0.3333333432674408,0.40358224511146545,1.2107467651367188
146.0,0.030587362125515938,0.6666666865348816,0.534201979637146,1.602605938911438
4.0,0.030589189380407333,0.0,0.21685177087783813,0.6505553126335144
28.0,0.030694426968693733,0.0,0.2365279197692871,0.7095837593078613
70.0,0.030702807009220123,0.3333333432674408,0.3342597484588623,1.002779245376587
74.0,0.030856728553771973,0.6666666865348816,0.7522920966148376,2.256876230239868
64.0,0.03095092438161373,0.3333333432674408,0.6273805499076843,1.8821415901184082
60.0,0.030984455719590187,0.3333333432674408,0.40583688020706177,1.21751070022583
17.0,0.031229322776198387,0.0,0.25939542055130005,0.7781862616539001
125.0,0.031277354806661606,0.0,0.15417362749576569,0.46252089738845825
137.0,0.03134077787399292,0.0,0.6249916553497314,1.8749749660491943
265.0,0.03134430944919586,0.6666666865348816,0.8131319284439087,2.4393959045410156
142.0,0.031348247081041336,0.0,0.027702778577804565,0.0831083357334137
170.0,0.03142158314585686,0.0,0.180958092212677,0.542874276638031
217.0,0.03143153712153435,0.3333333432674408,0.28110751509666443,0.8433225154876709
80.0,0.031437743455171585,0.0,0.33829402923583984,1.0148820877075195
17.0,0.03165963292121887,0.0,0.2592993378639221,0.7778980135917664
97.0,0.031746141612529755,0.0,0.3327057361602783,0.998117208480835
70.0,0.03191588073968887,0.0,0.33405590057373047,1.0021677017211914
75.0,0.03193695470690727,0.0,0.09942734241485596,0.29828202724456787
59.0,0.03198203071951866,0.0,0.3099842667579651,0.9299528002738953
80.0,0.03223724663257599,0.3333333432674408,0.3378044366836548,1.0134133100509644
18.0,0.03224470466375351,0.0,0.30116716027259827,0.9035015106201172
244.0,0.032458484172821045,0.6666666865348816,0.46560776233673096,1.3968232870101929
170.0,0.03259441629052162,0.0,0.18097805976867676,0.5429341793060303
26.0,0.03326263651251793,0.3333333432674408,0.28840821981430054,0.8652246594429016
80.0,0.033306222409009933,0.3333333432674408,0.33715057373046875,1.0114517211914062
81.0,0.03355143964290619,0.3333333432674408,0.2567293643951416,0.7701880931854248
291.0,0.034453343600034714,0.3333333432674408,0.3037853240966797,0.9113559722900391
17.0,0.034521255642175674,0.3333333432674408,0.2586638927459717,0.775991678237915
291.0,0.034565459936857224,0.3333333432674408,0.3037571310997009,0.9112713932991028
62.0,0.035311441868543625,0.3333333432674408,0.374305784702301,1.1229174137115479
121.0,0.03531434386968613,0.3333333432674408,0.1745004653930664,0.5235013961791992
4.0,0.035635873675346375,0.0,0.22022175788879395,0.6606652736663818
80.0,0.036035552620887756,0.3333333432674408,0.33548492193222046,1.0064547061920166
17.0,0.036047399044036865,0.3333333432674408,0.25832855701446533,0.774985671043396
157.0,0.0360756516456604,0.3333333432674408,0.466985821723938,1.400957465171814
100.0,0.03609948605298996,0.6666666865348816,0.7059838771820068,2.1179516315460205
70.0,0.03612447530031204,0.3333333432674408,0.3333725929260254,1.0001177787780762
154.0,0.036187246441841125,0.3333333432674408,0.2629728317260742,0.7889184951782227
70.0,0.036215636879205704,0.3333333432674408,0.3333582878112793,1.000074863433838
257.0,0.0363566130399704,0.3333333432674408,0.3340919315814972,1.002275824546814
119.0,0.036488354206085205,0.3333333432674408,0.34514284133911133,1.035428524017334
55.0,0.036511775106191635,1.0,0.7704730033874512,2.3114190101623535
27.0,0.036515429615974426,1.0,0.5144063234329224,1.543218970298767
198.0,0.0365169383585453,0.0,0.08711469173431396,0.2613440752029419
295.0,0.036527473479509354,0.0,0.1361994743347168,0.4085984230041504
258.0,0.03652900457382202,1.0,0.6136906147003174,1.8410718441009521
